time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz,scenario,provider,start_time,timestamp,enodeb,drive_id
93.79,1544519411,1127.88,51.494094,7.411944,162.6,12.22,-0.55,257.89,1,-96,-14,-2,6,41,12,13542402,34,8,1,0.36,899,17.97,880,campus,o2,2018-12-11T09:08:37Z,2018-12-11T09:10:11Z,52900,9
104.45,1544519423,1237.04,51.493892,7.410428,164.97,8.86,1.54,258.71,1,-100,-17,-4,4,42,12,13542402,34,9,10,2.18,1241,12.55,880,campus,o2,2018-12-11T09:08:37Z,2018-12-11T09:10:23Z,52900,9
112.68,1544519430,1332.04,51.4937,7.40905,168.94,13.56,0.14,258.18,1,-93,-12,4,6,45,12,13542402,34,10,9,1.89,1071,17.28,880,campus,o2,2018-12-11T09:08:37Z,2018-12-11T09:10:30Z,52900,9
124.43,1544519442,1502.74,51.493385,7.40662,170.49,13.99,0.03,258.01,1,-99,-15,-2,4,41,12,13542402,34,11,6,1.42,938,20.75,880,campus,o2,2018-12-11T09:08:37Z,2018-12-11T09:10:42Z,52900,9
134.24,1544519451,1648.6,51.493124,7.404602,168.68,14.35,-0.29,257.87,1,-105,-15,-4,4,35,12,13542402,34,12,9,3.33,1384,14.45,880,campus,o2,2018-12-11T09:08:37Z,2018-12-11T09:10:51Z,52900,9
143.48,1544519462,1771.4,51.493008,7.402843,168.1,11.75,-1.18,268.87,1,-106,-16,-6,4,36,12,13542402,34,13,3,2.26,324,19.5,880,campus,o2,2018-12-11T09:08:37Z,2018-12-11T09:11:02Z,52900,9
152.14,1544519469,1830.7,51.493004,7.402098,166.03,0,0,269.73,1,-91,-11,5,7,46,12,13542403,35,14,1,1.37,1222,14.2,880,campus,o2,2018-12-11T09:08:37Z,2018-12-11T09:11:09Z,52900,9
161.27,1544519479,1830.7,51.493004,7.402098,166.17,0,0,269.73,1,-91,-12,6,10,46,12,13542403,35,15,3,8.24,161,20.52,880,campus,o2,2018-12-11T09:08:37Z,2018-12-11T09:11:19Z,52900,9
171.01,1544519489,1830.7,51.493004,7.402098,166.31,0,0,269.73,1,-92,-7,21,8,41,12,13542403,35,16,6,10.34,38,12.75,880,campus,o2,2018-12-11T09:08:37Z,2018-12-11T09:11:29Z,52900,9
181.39,1544519500,1830.7,51.493004,7.402098,166.32,0,0,269.73,1,-93,-8,22,5,42,12,13542403,35,17,8,7.22,47,17.36,880,campus,o2,2018-12-11T09:08:37Z,2018-12-11T09:11:40Z,52900,9
191.9,1544519510,1891.43,51.492457,7.401732,165.01,11.72,0.07,181.4,1,-100,-10,1,6,36,12,13542403,35,18,5,2.42,36,19.75,880,campus,o2,2018-12-11T09:08:37Z,2018-12-11T09:11:50Z,52900,9
204.45,1544519522,2063.32,51.49088,7.401751,171.08,14.34,0.13,179.46,1,-105,-16,-5,4,36,12,13542403,35,19,10,0.93,1014,20.97,880,campus,o2,2018-12-11T09:08:37Z,2018-12-11T09:12:02Z,52900,9
213.23,1544519531,2187.69,51.489765,7.401762,180.38,9.89,-1.96,179.34,1,-109,-16,-8,3,33,23,13880067,35,20,5,2.25,962,19.64,880,campus,o2,2018-12-11T09:08:37Z,2018-12-11T09:12:11Z,54219,9
30.76,1544519644,365.12,51.490622,7.416613,156.41,0.44,-0.22,114.01,1,-90,-11,6,2,48,7,13416962,275,2,8,13.93,44,17.8,880,campus,o2,2018-12-11T09:13:33Z,2018-12-11T09:14:04Z,52410,10
40.73,1544519654,365.56,51.490622,7.416613,156.31,0,0,108.14,1,-90,-11,7,7,48,7,13416962,275,3,7,12.48,51,18.67,880,campus,o2,2018-12-11T09:13:33Z,2018-12-11T09:14:14Z,52410,10
50.66,1544519664,419.72,51.490845,7.417156,156.66,10.3,1.25,349.25,1,-85,-11,13,9,50,7,13416962,275,4,0.1,3.83,59,8.38,880,campus,o2,2018-12-11T09:13:33Z,2018-12-11T09:14:24Z,52410,10
60.71,1544519674,517.72,51.491705,7.416869,159.69,11.21,0.63,344.96,1,-92,-10,-1,4,43,7,13416962,275,5,2,4.78,45,17.95,880,campus,o2,2018-12-11T09:13:33Z,2018-12-11T09:14:34Z,52410,10
72.88,1544519686,672.84,51.493014,7.415929,157.8,12.74,-1.34,326.26,1,-103,-16,-4,5,38,7,13416962,275,6,6,2.77,1438,18.58,880,campus,o2,2018-12-11T09:13:33Z,2018-12-11T09:14:46Z,52410,10
83.38,1544519697,820.82,51.494312,7.415525,152.7,12.22,-0.37,346.91,1,-102,-13,-1,5,37,12,13542402,34,7,0.5,0.25,1235,19.56,880,campus,o2,2018-12-11T09:13:33Z,2018-12-11T09:14:57Z,52900,10
91.66,1544519704,877.55,51.494504,7.41503,156.01,10.85,2.25,259.37,1,-97,-14,-5,5,42,12,13542402,34,8,4,4.15,359,20.94,880,campus,o2,2018-12-11T09:13:33Z,2018-12-11T09:15:04Z,52900,10
101.35,1544519714,986.37,51.494307,7.413562,154.69,5.32,-1.94,257.73,1,-104,-15,-3,4,37,12,13542402,34,9,6,3.32,554,20.52,880,campus,o2,2018-12-11T09:13:33Z,2018-12-11T09:15:14Z,52900,10
114.3,1544519728,1017.83,51.494226,7.412836,157.16,11.16,0.91,258.55,1,-101,-15,-4,4,39,12,13542402,34,10,7,4.54,1275,20.61,880,campus,o2,2018-12-11T09:13:33Z,2018-12-11T09:15:28Z,52900,10
121.94,1544519735,1112.42,51.494056,7.411479,157.81,14.93,0.09,258.11,1,-100,-16,-3,4,41,13,13880067,38,11,2,1.9,629,20.33,880,campus,o2,2018-12-11T09:13:33Z,2018-12-11T09:15:35Z,54219,10
131.09,1544519744,1261.33,51.493782,7.4094,160.19,14.47,-0.02,258.16,1,-96,-14,-2,7,43,8,13542402,34,12,0.5,2.95,43,19.91,880,campus,o2,2018-12-11T09:13:33Z,2018-12-11T09:15:44Z,52900,10
141.37,1544519754,1410.13,51.493504,7.407311,162.61,14.62,-0.07,257.67,1,-103,-16,-3,5,38,8,13542402,34,13,3,2.43,1204,20.02,880,campus,o2,2018-12-11T09:13:33Z,2018-12-11T09:15:54Z,52900,10
152.95,1544519766,1573.36,51.493181,7.404981,164.74,15.3,-0.35,258.19,1,-106,-16,-1,3,35,8,13542402,34,14,10,3.36,986,16.41,880,campus,o2,2018-12-11T09:13:33Z,2018-12-11T09:16:06Z,52900,10
162.64,1544519775,1718.86,51.492981,7.402905,164.97,14.72,0.08,266.92,1,-105,-17,-5,4,36,8,13542402,34,15,9,1.96,289,16.95,880,campus,o2,2018-12-11T09:13:33Z,2018-12-11T09:16:15Z,52900,10
194.24,1544519808,2114.97,51.49008,7.401751,167.62,14.54,-0.93,178.88,1,-110,-18,-7,3,33,14,13542403,35,18,5,2.11,1875,20.78,880,campus,o2,2018-12-11T09:13:33Z,2018-12-11T09:16:48Z,52900,10
214.48,1544519828,2176.63,51.489596,7.40177,173.57,0,0,180.38,1,-104,-15,-1,6,36,24,13880067,38,20,0.5,0.18,1493,19.09,880,campus,o2,2018-12-11T09:13:33Z,2018-12-11T09:17:08Z,54219,10
11.02,1544535970,101.38,51.490601,7.414072,156.83,12.19,-0.23,79.13,1,-99,-13,0,4,39,9,13828122,452,0,10,4.06,38,20.42,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:46:10Z,54016,1
22.4,1544535981,236.05,51.490715,7.416057,149.77,12.21,0.13,89.68,1,-99,-14,-11,6,39,7,13416987,62,1,3,2.42,707,18.38,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:46:21Z,52410,1
32.23,1544535991,308.76,51.4906,7.416908,147.44,0.41,-1.3,105.28,1,-96,-13,1,6,42,7,13416987,62,2,6,2.97,2699,11.08,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:46:31Z,52410,1
43.16,1544536002,309.17,51.4906,7.416908,147.49,0,0,105.28,1,-94,-12,3,6,43,7,13416987,62,3,4,2.21,1442,9.25,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:46:42Z,52410,1
52.36,1544536011,309.17,51.4906,7.416908,147.6,0,0,105.28,1,-98,-14,0,6,40,7,13416987,62,4,2,1.19,1578,17.73,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:46:51Z,52410,1
66.6,1544536025,309.17,51.490575,7.416974,149.57,0,0,100.86,1,-96,-13,1,5,42,7,13416987,62,5,0.5,0.24,1478,19.28,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:47:05Z,52410,1
75.85,1544536034,378.56,51.489848,7.417456,152.33,12.45,-0.16,165.98,1,-96,-13,2,8,42,7,13416987,62,6,0.1,0.22,1515,19.14,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:47:14Z,52410,1
83.35,1544536042,481.08,51.488922,7.417772,154.37,13.49,0.02,172.64,1,-99,-15,0,5,42,7,13416987,62,7,9,3.99,1522,17.91,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:47:22Z,52410,1
93.79,1544536052,620.03,51.487684,7.417776,153.44,13.99,-0.12,175.55,1,-99,-14,-3,6,39,5,13416986,61,8,10,0.59,823,18.55,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:47:32Z,52410,1
104.04,1544536063,769.45,51.486545,7.418749,140.74,12.6,-0.44,179.05,1,-103,-16,-6,4,39,5,13416986,61,9,9,0.75,1293,20.56,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:47:43Z,52410,1
115.24,1544536074,889.47,51.485494,7.418634,145.16,10.07,0,165.75,1,-103,-15,-3,6,36,5,13416986,61,10,3,0.19,1813,20.55,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:47:54Z,52410,1
124.08,1544536083,985.05,51.484665,7.418988,149.98,11.64,0.01,180.93,1,-106,-15,-5,4,34,5,13416986,61,11,6,0.4,3029,20.78,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:48:03Z,52410,1
134.65,1544536093,1113.1,51.483661,7.418117,144.86,12.72,-0.23,212.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4,0.41,1285,21.31,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:48:13Z,NA,1
262.16,1544536221,2187.43,51.482574,7.428253,127.09,0,0,89.95,1,-86,-8,4,12,46,12,13823003,266,25,6,14.13,40,17.14,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:50:21Z,53996,1
272.17,1544536230,2187.43,51.482574,7.428253,127.47,0,0,89.95,1,-85,-11,2,8,51,12,13823003,266,26,7,13.62,40,9.58,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:50:30Z,53996,1
282.23,1544536241,2187.43,51.482574,7.428253,127.87,0,0,89.95,1,-86,-9,0,10,48,12,13823003,266,27,6,12.63,46,15.42,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:50:41Z,53996,1
292.13,1544536250,2187.43,51.482574,7.428253,132.6,0,0,89.53,1,-84,-7,6,8,46,12,13823003,266,28,0.1,3.51,42,-4.53,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:50:50Z,53996,1
302.12,1544536260,2284.28,51.48249,7.429928,136.71,11.6,-0.27,96.08,1,-86,-7,13,9,46,12,13823003,266,29,0.1,3.46,64,7.72,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:51:00Z,53996,1
312.18,1544536270,2359.47,51.482392,7.430977,139.57,3.89,0.69,95.79,1,-95,-10,1,8,41,12,13823003,266,30,4,9.7,39,19.11,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:51:10Z,53996,1
322.17,1544536281,2433.53,51.482312,7.432042,142.38,7.8,-0.44,96.3,1,-89,-13,10,7,49,12,13823003,266,31,7,16.46,238,19.7,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:51:21Z,53996,1
332.14,1544536291,2531.18,51.482215,7.433469,142.53,9.81,-0.16,96.53,1,-77,-6,15,12,53,12,13823003,266,32,1,12.46,47,2.56,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:51:31Z,53996,1
342.12,1544536301,2632.38,51.482103,7.4349170000000004,143.14,8.72,-1.02,97,1,-77,-7,15,10,56,12,13823003,266,33,1,10.51,60,3.12,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:51:41Z,53996,1
352.17,1544536311,2673.56,51.482062,7.435541,142.88,3.33,0.37,96.02,1,-81,-7,13,7,52,12,13823003,266,34,0.5,7.53,61,1.16,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:51:51Z,53996,1
362.14,1544536320,2716.34,51.482019,7.436235,144.68,7.92,0.31,95.13,1,-78,-10,12,9,59,12,13823003,266,35,2,14.48,38,-0.09,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:52:00Z,53996,1
372.17,1544536331,2797.89,51.481934,7.437392,144.78,8.85,-0.85,96.76,1,-70,-6,23,15,59,12,13823003,266,36,8,18,48,5.44,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:52:11Z,53996,1
382.15,1544536340,2859.53,51.481858,7.438261,146.19,0.46,-0.67,119.79,1,-67,-6,20,13,63,12,13823003,266,37,4,14.91,52,-5.53,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:52:20Z,53996,1
392.16,1544536350,2859.99,51.481858,7.438261,146.24,0,0,119.79,1,-68,-9,27,13,63,12,13823003,266,38,0.1,4.02,45,-4.38,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:52:30Z,53996,1
402.16,1544536360,2859.99,51.481858,7.438261,146.6,0,0,74,1,-69,-6,26,13,63,12,13823003,266,39,7,16.76,44,4.59,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:52:40Z,53996,1
412.22,1544536370,2918.87,51.481807,7.43932,145.88,10.79,0.78,93.97,1,-63,-6,27,14,63,12,13823003,266,40,5,17.79,56,-6.31,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:52:50Z,53996,1
422.13,1544536381,3036.29,51.481702,7.441045,148.2,11.34,-0.41,97.23,1,-69,-8,16,12,63,12,13823003,266,41,3,16.6,44,-5.36,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:53:01Z,53996,1
432.12,1544536391,3165.68,51.481045,7.442553,151.86,14.77,-0.04,133.6,1,-69,-6,20,9,62,1,13823002,265,42,1,13.4,31,2.69,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:53:11Z,53996,1
442.19,1544536401,3289.59,51.480066,7.443353,151.2,13.47,0.99,154.39,1,-79,-11,7,4,58,1,13823002,265,43,10,12.32,47,11.16,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:53:21Z,53996,1
452.14,1544536410,3442.48,51.478848,7.44444,157.78,16.71,0.19,151.68,1,-72,-7,22,15,58,11,12896793,375,44,5,12.57,38,-2.56,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:53:30Z,50378,1
462.12,1544536420,3605.32,51.477587,7.445557,162.82,16.22,0.04,151.59,1,-71,-7,22,13,59,11,12896793,375,45,0.1,4.1,60,1.97,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:53:40Z,50378,1
472.18,1544536430,3753.06,51.476454,7.446547,163.23,9.31,-1.33,152.14,1,-66,-6,24,15,63,11,12896793,375,46,9,11.77,47,7.3,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:53:50Z,50378,1
482.14,1544536440,3810.25,51.476048,7.446907,162.47,0,-1.32,150.68,1,-70,-6,22,15,61,11,12896793,375,47,3,11.42,40,2.27,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:54:00Z,50378,1
492.1,1544536451,3810.25,51.476048,7.446907,162.44,0,0,150.68,1,-73,-5,25,15,60,11,12896793,375,48,1,9.28,46,-3.33,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:54:11Z,50378,1
502.17,1544536461,3854.66,51.475619,7.447288,161.06,7.27,-0.16,151.56,1,-67,-6,31,15,62,11,12896793,375,49,5,10.85,46,-3.45,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:54:21Z,50378,1
512.12,1544536471,3915.96,51.475182,7.447697,161.58,3.49,-1.1,146.46,1,-78,-7,20,15,54,11,12896793,375,50,0.5,8.02,38,2.99,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:54:31Z,50378,1
522.13,1544536480,3923.55,51.47507,7.447817,161.85,5.51,0,146.33,1,-79,-6,22,14,53,11,12896793,375,51,2,11.83,67,2.62,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:54:40Z,50378,1
532.13,1544536491,3993.76,51.474553,7.448477,165.63,8.45,-0.27,140.95,1,-79,-11,11,9,57,11,12896793,375,52,0.5,6.4,38,6.67,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:54:51Z,50378,1
542.14,1544536500,4085.93,51.473928,7.449362,165.52,10.09,0.56,136.91,1,-67,-7,16,9,63,11,12896793,375,53,5,12.52,38,-3.58,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:55:00Z,50378,1
552.19,1544536511,4198.3,51.473279,7.450616,165.01,10.52,-0.06,125.23,1,-71,-7,14,12,58,1,12896794,376,54,9,16.27,60,-6.52,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:55:11Z,50378,1
562.23,1544536520,4336.13,51.472721,7.452412,160.94,14.92,0.09,109.26,1,-76,-7,21,15,58,1,12896794,376,55,8,15.26,59,-4.05,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:55:20Z,50378,1
572.16,1544536531,4493.15,51.472374,7.454617,162.41,15.21,-0.23,106.6,1,-66,-6,25,15,63,1,12896794,376,56,3,15.12,37,-4.91,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:55:31Z,50378,1
582.17,1544536540,4628.81,51.471965,7.456398,156,12.56,-0.12,113.69,1,-83,-10,16,10,51,1,12896794,376,57,4,14.81,45,12.44,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:55:40Z,50378,1
592.13,1544536551,4747.88,51.471481,7.457928,155.55,11.28,0.17,117.75,1,-92,-10,5,4,43,1,12896794,376,58,2,9.09,33,9.48,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:55:51Z,50378,1
602.14,1544536561,4829.75,51.471175,7.458927,154.23,3.83,-0.64,115.57,1,-90,-7,8,10,42,1,12896794,376,59,2,11.2,47,19.19,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:56:01Z,50378,1
612.17,1544536571,4847.24,51.471126,7.459121,154.42,0,0,115.79,1,-88,-6,16,9,45,1,12896794,376,60,5,14.61,68,18.83,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:56:11Z,50378,1
622.15,1544536581,4847.24,51.471126,7.459121,154.43,0,0,115.79,1,-88,-6,13,10,46,1,12896794,376,61,0.5,8.97,49,16.12,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:56:21Z,50378,1
632.22,1544536590,4847.24,51.471126,7.459121,154.43,0,0,115.79,1,-88,-9,14,9,47,1,12896794,376,62,10,15.62,55,18.83,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:56:30Z,50378,1
642.2,1544536601,4847.24,51.471126,7.459121,154.46,0,0,115.79,1,-88,-8,10,8,46,1,12896794,376,63,9,14.86,52,19.89,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:56:41Z,50378,1
652.2,1544536610,4868.24,51.470979,7.459536,153.95,6.75,1.19,117.42,1,-86,-11,14,9,50,1,12896794,376,64,7,14.08,76,17.36,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:56:50Z,50378,1
662.16,1544536621,4992.42,51.470505,7.461242,153.46,15.91,0.06,114.7,1,-87,-11,11,9,49,1,12896794,376,65,10,13.61,39,15.77,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:57:01Z,50378,1
672.21,1544536631,5157.23,51.469889,7.46343,154.93,18.03,0.14,115.03,1,-93,-11,10,11,44,1,12896794,376,66,6,8.32,59,17.11,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:57:11Z,50378,1
682.18,1544536641,5345.6,51.46945,7.466067,153.15,20.35,0.35,94.98,1,-98,-10,3,8,36,1,12896794,376,67,9,8.37,38,15.72,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:57:21Z,50378,1
692.21,1544536650,5554.78,51.46964,7.46906,149.63,21.36,0.26,79.66,1,-96,-8,7,9,38,1,12896794,376,68,6,6.65,115,16.69,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:57:30Z,50378,1
702.19,1544536661,5758.04,51.469864,7.471935,151.75,19.9,0.42,90.5,1,-96,-8,5,7,37,1,12896794,376,69,9,5.71,39,16.61,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:57:41Z,50378,1
713.99,1544536672,5958.05,51.469657,7.474786,161.5,16.82,-0.54,97.84,1,-96,-11,-2,7,39,16,12909339,289,70,6,9.02,754,18.36,1750,suburban,o2,2018-12-11T13:45:58Z,2018-12-11T13:57:52Z,50427,1
